code	ds_type	idx	max_v	min_v	name	node	node_id	node_idx	price
3779319712916176896	demand	147	1.9520110000000002	1.9520110000000002	A00000243	A00000244	496	3779318280137736192	14587.16
3779319714585509888	demand	148	52.32667	52.32667	A00000245	A00000246	522	3779318280326479872	14587.16
3779319717882232832	demand	149	1.178654	1.178654	A00000247	A00000248	520	3779318280309702656	14587.16
3779319724580536320	demand	150	74.7386	74.7386	A00000249	A00000250	521	3779318280318091264	14587.16
3779319726405058560	demand	151	12.191889999999999	12.191889999999999	A00000251	A00000252	517	3779318280284536832	14587.16
3779319726409252864	demand	152	0.0	0.0	A00000253	A00000252	517	3779318280284536832	14587.16
3779319728393158656	demand	153	10.31184	10.31184	A00000254	A00000255	527	3779318280360034304	14587.16
3779319734890135552	demand	154	22.76152	22.76152	A00000256	A00000257	524	3779318280339062784	14587.16
3779319738249773056	demand	155	29.00361	29.00361	A00000258	A00000259	525	3779318280347451392	14587.16
3779319741378723840	demand	156	11.29702	11.29702	A00000260	A00000261	542	3779318280464891904	14587.16
3779319742939004928	demand	157	23.23704	23.23704	A00000262	A00000263	523	3779318280330674176	14587.16
3779319816658092032	demand	224	0.0	0.0	A00000360	A00000361	298	3779318278766198784	16880.73
3779319816658092033	demand	225	149.1102	149.1102	A00000362	A00000361	298	3779318278766198784	16880.73
3779319836128051200	demand	243	0.0	0.0	A00000385	A00000386	341	3779318279068188672	17155.96
3779319836128051201	demand	244	0.0	0.0	A00000387	A00000386	341	3779318279068188672	17155.96
3779319837927407616	demand	245	0.0	0.0	A00000388	A00000389	339	3779318279055605760	17155.96
3779319837931601920	demand	246	0.0	0.0	A00000388	A00000389	339	3779318279055605760	17155.96
3779319837931601921	demand	247	14.538789999999999	14.538789999999999	A00000390	A00000389	339	3779318279055605760	17155.96
3779319839995199488	demand	248	137.3207	137.3207	A00000391	A00000392	338	3779318279047217152	17155.96
3779319842004271104	demand	249	65.8339	65.8339	A00000393	A00000394	294	3779318278741032960	17155.96
3779319843652632576	demand	250	4.176932	4.176932	A00000395	A00000396	293	3779318278736838656	17155.96
3779319846618005504	demand	251	50.733340000000005	50.733340000000005	A00000397	A00000398	336	3779318279030439936	17155.96
3779319846618005505	demand	252	0.0	0.0	A00000399	A00000398	336	3779318279030439936	17155.96
3779319848354447360	demand	253	21.74415	21.74415	A00000400	A00000401	484	3779318280045461504	17155.96
3779319858802458624	demand	258	44.28678	44.28678	A00000409	A00000410	343	3779318279080771584	17155.96
3779319858806652928	demand	259	0.0	0.0	A00000411	A00000410	343	3779318279080771584	17155.96
3779319861465841664	demand	260	176.5238	176.5238	A00000412	A00000413	364	3779318279219183616	17155.96
3779319861470035968	demand	261	0.0	0.0	A00000414	A00000413	364	3779318279219183616	17155.96
3779319863483301888	demand	262	212.4254	212.4254	A00000415	A00000416	340	3779318279059800064	17155.96
3779319863483301889	demand	263	0.0	0.0	A00000417	A00000416	340	3779318279059800064	17155.96
3779319863483301890	demand	264	0.0	0.0	A00000418	A00000416	340	3779318279059800064	17155.96
3779319868357083136	demand	269	205.1267	205.1267	A00000424	A00000425	337	3779318279038828544	17155.96
3779319868357083137	demand	270	0.0	0.0	A00000426	A00000425	337	3779318279038828544	17155.96
3779319868357083138	demand	271	0.0	0.0	A00000427	A00000425	337	3779318279038828544	17155.96
3779319868361277440	demand	272	0.0	0.0	A00000428	A00000425	337	3779318279038828544	17155.96
3779319870076747776	demand	273	0.0	0.0	A00000429	A00000430	317	3779318278896222208	17155.96
3779319870076747777	demand	274	0.0	0.0	A00000431	A00000430	317	3779318278896222208	17155.96
3779319870080942080	demand	275	0.0	0.0	A00000432	A00000430	317	3779318278896222208	17155.96
3779319870080942081	demand	276	4.492448	4.492448	A00000433	A00000430	317	3779318278896222208	18532.11
3779319870080942082	demand	277	0.0	0.0	A00000434	A00000430	317	3779318278896222208	0.0
3779319870080942083	demand	278	0.0	0.0	A00000435	A00000430	317	3779318278896222208	0.0
3779319873566408704	demand	282	39.13619	39.13619	A00000440	A00000441	353	3779318279147880448	17155.96
3779319873566408705	demand	283	0.0	0.0	A00000442	A00000441	353	3779318279147880448	17155.96
3779319876485644288	demand	285	13.71398	13.71398	A00000445	A00000446	366	3779318279231766528	16697.25
3779319876485644289	demand	286	0.0	0.0	A00000447	A00000446	366	3779318279231766528	16697.25
3779319879723646976	demand	287	3.6336410000000003	3.6336410000000003	A00000448	A00000449	367	3779318279244349440	16697.25
3779319879723646977	demand	288	0.0	0.0	A00000450	A00000449	367	3779318279244349440	16697.25
3779319881351036928	demand	289	69.75263000000001	69.75263000000001	A00000451	A00000452	368	3779318279252738048	16697.25
3779319884110888960	demand	290	148.8843	148.8843	A00000453	A00000454	369	3779318279261126656	16697.25
3779319884110888961	demand	291	0.0	0.0	A00000455	A00000454	369	3779318279261126656	16697.25
3779319884115083264	demand	292	0.0	0.0	A00000456	A00000454	369	3779318279261126656	0.0
3779319884115083265	demand	293	0.0	0.0	A00000457	A00000454	369	3779318279261126656	0.0
3779319884115083266	demand	294	0.0	0.0	A00000458	A00000454	369	3779318279261126656	0.0
3779319884119277568	demand	295	0.0	0.0	A00000459	A00000454	369	3779318279261126656	0.0
3779319885985742848	demand	296	0.0	0.0	A00000460	A00000461	370	3779318279265320960	16697.25
3779319889169219584	demand	297	40.990390000000005	40.990390000000005	A00000462	A00000463	437	3779318279722500096	16697.25
3779319891153125376	demand	298	4.872057	4.872057	A00000464	A00000465	424	3779318279634419712	16697.25
3779319891157319680	demand	299	0.0	0.0	A00000466	A00000465	424	3779318279634419712	16697.25
3779319892872790016	demand	300	19.03922	19.03922	A00000467	A00000468	422	3779318279621836800	16697.25
3779319894349185024	demand	301	14.52803	14.52803	A00000469	A00000470	433	3779318279693139968	16697.25
3779319896672829440	demand	302	4.053629	4.053629	A00000471	A00000472	431	3779318279680557056	16697.25
3779319898237304832	demand	303	51.933040000000005	51.933040000000005	A00000473	A00000474	429	3779318279667974144	16697.25
3779319898241499136	demand	304	0.0	0.0	A00000475	A00000474	429	3779318279667974144	16697.25
3779319900007301120	demand	305	18.812	18.812	A00000476	A00000477	430	3779318279676362752	16697.25
3779319900007301121	demand	306	0.0	0.0	A00000478	A00000477	430	3779318279676362752	16697.25
3779319902423220224	demand	307	31.34579	31.34579	A00000479	A00000480	440	3779318279747665920	16697.25
3779319902423220225	demand	308	0.0	0.0	A00000481	A00000480	440	3779318279747665920	16697.25
3779319902427414528	demand	309	0.0	0.0	A00000482	A00000480	440	3779318279747665920	16697.25
3779319905644445696	demand	310	18.90168	18.90168	A00000483	A00000484	441	3779318279751860224	16697.25
3779319905648640000	demand	311	0.0	0.0	A00000485	A00000484	441	3779318279751860224	16697.25
3779319907389276160	demand	312	0.0	0.0	A00000486	A00000487	442	3779318279760248832	16697.25
3779319909029249024	demand	313	209.0498	209.0498	A00000488	A00000489	443	3779318279764443136	16697.25
3779319909029249025	demand	314	0.0	0.0	A00000490	A00000489	443	3779318279764443136	16697.25
3779319909029249026	demand	315	209.0498	209.0498	A00000491	A00000489	443	3779318279764443136	16697.25
3779319910912491520	demand	316	142.3575	142.3575	A00000492	A00000493	444	3779318279772831744	16697.25
3779319910916685824	demand	317	0.0	0.0	A00000494	A00000493	444	3779318279772831744	16697.25
3779319910916685825	demand	318	0.0	0.0	A00000495	A00000493	444	3779318279772831744	16697.25
3779319910916685826	demand	319	0.0	0.0	A00000496	A00000493	444	3779318279772831744	16697.25
3779319915639472128	demand	320	49.21085	49.21085	A00000497	A00000498	445	3779318279781220352	16697.25
3779319917988282368	demand	321	36.9363	36.9363	A00000499	A00000500	428	3779318279663779840	16697.25
3779319917988282369	demand	322	0.0	0.0	A00000501	A00000500	428	3779318279663779840	16697.25
3779319920987209728	demand	323	1.339719	1.339719	A00000502	A00000503	427	3779318279655391232	16697.25
3779319922857869312	demand	324	7.764997999999999	7.764997999999999	A00000504	A00000505	425	3779318279642808320	16697.25
3779319924858552320	demand	325	5.401029	5.401029	A00000506	A00000507	447	3779318279793803264	16697.25
3779319926523691008	demand	326	17.350260000000002	17.350260000000002	A00000508	A00000509	438	3779318279730888704	16697.25
3779319926523691009	demand	327	18.438470000000002	18.438470000000002	A00000510	A00000509	438	3779318279730888704	16697.25
3779319928394350592	demand	328	0.0	0.0	A00000511	A00000512	421	3779318279613448192	16697.25
3779319928394350593	demand	329	0.0	0.0	A00000513	A00000512	421	3779318279613448192	16697.25
3779319930491502592	demand	330	54.363659999999996	54.363659999999996	A00000514	A00000515	446	3779318279785414656	16697.25
3779319933955997696	demand	331	58.311969999999995	58.311969999999995	A00000516	A00000517	449	3779318279806386176	16697.25
3779319933960192000	demand	332	0.0	0.0	A00000518	A00000517	449	3779318279806386176	16697.25
3779319935902154752	demand	333	0.789717	0.789717	A00000519	A00000520	450	3779318279814774784	16697.25
3779319937546321920	demand	334	59.95715	59.95715	A00000521	A00000522	457	3779318279860912128	16697.25
3779319939429564416	demand	335	10.558	10.558	A00000523	A00000524	456	3779318279852523520	16697.25
3779319941224726528	demand	336	9.097154	9.097154	A00000525	A00000526	451	3779318279818969088	16697.25
3779319943951024128	demand	337	403.60400000000004	403.60400000000004	A00000527	A00000528	453	3779318279831552000	16697.25
3779319943951024129	demand	338	90.62608	90.62608	A00000529	A00000528	453	3779318279831552000	16697.25
3779319946979311616	demand	339	99.84843000000001	99.84843000000001	A00000530	A00000531	455	3779318279848329216	16697.25
3779319946979311617	demand	340	0.0	0.0	A00000530	A00000531	455	3779318279848329216	16697.25
3779319971746676736	demand	353	10.121	10.121	A00000555	A00000556	302	3779318278795558912	18532.11
3779319974057738240	demand	354	33.36288	33.36288	A00000557	A00000558	304	3779318278808141824	18532.11
3779319976939225088	demand	355	9.131623	9.131623	A00000559	A00000560	306	3779318278820724736	18532.11
3779319978541449216	demand	356	181.535	181.535	A00000561	A00000562	305	3779318278812336128	18532.11
3779319978545643520	demand	357	0.0	0.0	A00000563	A00000562	305	3779318278812336128	18532.11
3779319978545643521	demand	358	0.0	0.0	A00000564	A00000562	305	3779318278812336128	18532.11
3779319978545643522	demand	359	0.0	0.0	A00000565	A00000562	305	3779318278812336128	18532.11
3779319980797984768	demand	360	69.15581999999999	69.15581999999999	A00000566	A00000567	307	3779318278829113344	18532.11
3779319980797984769	demand	361	0.0	0.0	A00000568	A00000567	307	3779318278829113344	18532.11
3779319982932885504	demand	362	47.42646	47.42646	A00000569	A00000570	308	3779318278833307648	18532.11
3779319984396697600	demand	363	48.00357	48.00357	A00000571	A00000572	309	3779318278841696256	18532.11
3779319984396697601	demand	364	0.0	0.0	A00000573	A00000572	309	3779318278841696256	18532.11
3779319987932495872	demand	365	93.42424	93.42424	A00000574	A00000575	310	3779318278845890560	18532.11
3779319987936690176	demand	366	0.0	0.0	A00000576	A00000575	310	3779318278845890560	18532.11
3779319987936690177	demand	367	0.0	0.0	A00000577	A00000575	310	3779318278845890560	18532.11
3779319989652160512	demand	368	24.63279	24.63279	A00000578	A00000579	311	3779318278854279168	18532.11
3779319993204736000	demand	369	61.28945	61.28945	A00000580	A00000581	312	3779318278862667776	18532.11
3779319994941177856	demand	370	68.4062	68.4062	A00000582	A00000583	313	3779318278866862080	18532.11
3779319996644065280	demand	371	36.3338	36.3338	A00000584	A00000585	314	3779318278875250688	18532.11
3779319999190007808	demand	372	33.68076	33.68076	A00000586	A00000587	316	3779318278887833600	18532.11
3779320001836613632	demand	373	123.0651	123.0651	A00000588	A00000589	318	3779318278904610816	18532.11
3779320001840807936	demand	374	0.0	0.0	A00000590	A00000589	318	3779318278904610816	18532.11
3779320004323835904	demand	375	7.161278	7.161278	A00000591	A00000592	319	3779318278912999424	18532.11
3779320004328030208	demand	376	0.0	0.0	A00000593	A00000592	319	3779318278912999424	18532.11
3779320006525845504	demand	377	3.355325	3.355325	A00000594	A00000595	321	3779318278925582336	18532.11
3779320007943520256	demand	378	142.029	142.029	A00000596	A00000597	397	3779318279454064640	18532.11
3779320007943520257	demand	379	0.0	0.0	A00000598	A00000597	397	3779318279454064640	18532.11
3779320009587687424	demand	380	72.01252	72.01252	A00000599	A00000600	417	3779318279584088064	18532.11
3779320011215077376	demand	381	176.4998	176.4998	A00000601	A00000602	418	3779318279592476672	18532.11
3779320011215077377	demand	382	0.0	0.0	A00000603	A00000602	418	3779318279592476672	18532.11
3779320013748436992	demand	383	62.15793000000001	62.15793000000001	A00000604	A00000605	331	3779318278996885504	18532.11
3779320013748436993	demand	384	0.0	0.0	A00000606	A00000605	331	3779318278996885504	18532.11
3779320013748436994	demand	385	0.0	0.0	A00000607	A00000605	331	3779318278996885504	18532.11
3779320015497461760	demand	386	45.96969	45.96969	A00000608	A00000609	332	3779318279001079808	18532.11
3779320015497461761	demand	387	0.0	0.0	A00000610	A00000609	332	3779318279001079808	18532.11
3779320019574325248	demand	388	161.2854	161.2854	A00000611	A00000612	329	3779318278984302592	18532.11
3779320019578519552	demand	389	0.0	0.0	A00000613	A00000612	329	3779318278984302592	18532.11
3779320019578519553	demand	390	0.0	0.0	A00000614	A00000612	329	3779318278984302592	18532.11
3779320019578519554	demand	391	0.0	0.0	A00000615	A00000612	329	3779318278984302592	18532.11
3779320021096857600	demand	392	2.42882	2.42882	A00000616	A00000617	330	3779318278988496896	18532.11
3779320022929768448	demand	393	308.1129	308.1129	A00000618	A00000619	406	3779318279512784896	18532.11
3779320022933962752	demand	394	0.0	0.0	A00000620	A00000619	406	3779318279512784896	18532.11
3779320022933962753	demand	395	0.0	0.0	A00000621	A00000619	406	3779318279512784896	18532.11
3779320022933962754	demand	396	0.0	0.0	A00000622	A00000619	406	3779318279512784896	18715.6
3779320025823838208	demand	397	215.3384	215.3384	A00000623	A00000624	328	3779318278975913984	18532.11
3779320025823838209	demand	398	0.0	0.0	A00000625	A00000624	328	3779318278975913984	18532.11
3779320027384119296	demand	399	224.8494	224.8494	A00000626	A00000627	408	3779318279525367808	18532.11
3779320027384119297	demand	400	0.0	0.0	A00000628	A00000627	408	3779318279525367808	18532.11
3779320027384119298	demand	401	0.0	0.0	A00000629	A00000627	408	3779318279525367808	18532.11
3779320027388313600	demand	402	0.0	0.0	A00000630	A00000627	408	3779318279525367808	18532.11
3779320030412406784	demand	403	63.635630000000006	63.635630000000006	A00000631	A00000632	407	3779318279516979200	18532.11
3779320030412406785	demand	404	0.0	0.0	A00000633	A00000632	407	3779318279516979200	18532.11
3779320032908017664	demand	405	248.2629	248.2629	A00000634	A00000635	398	3779318279458258944	18532.11
3779320032908017665	demand	406	0.0	0.0	A00000636	A00000635	398	3779318279458258944	18532.11
3779320032908017666	demand	407	0.0	0.0	A00000637	A00000635	398	3779318279458258944	18532.11
3779320035479126016	demand	408	139.1983	139.1983	A00000638	A00000639	410	3779318279537950720	18532.11
3779320038348029952	demand	409	11.34152	11.34152	A00000640	A00000641	404	3779318279500201984	18532.11
3779320038352224256	demand	410	0.0	0.0	A00000640	A00000641	404	3779318279500201984	18532.11
3779320038352224257	demand	411	0.0	0.0	A00000642	A00000641	404	3779318279500201984	18532.11
3779320040671674368	demand	412	10.121	10.121	A00000555	A00000643	412	3779318279550533632	18532.11
3779320040675868672	demand	413	0.0	0.0	A00000644	A00000643	412	3779318279550533632	18532.11
3779320042202595328	demand	414	0.0	0.0	A00000645	A00000646	413	3779318279558922240	18532.11
3779320043762876416	demand	415	28.99827	28.99827	A00000647	A00000648	414	3779318279563116544	18532.11
3779320043762876417	demand	416	0.0	0.0	A00000649	A00000648	414	3779318279563116544	18532.11
3779320045365100544	demand	417	7.996697	7.996697	A00000650	A00000651	415	3779318279571505152	18532.11
3779320045369294848	demand	418	56.37522	56.37522	A00000652	A00000651	415	3779318279571505152	18715.6
3779320046929575936	demand	419	242.4705	242.4705	A00000653	A00000654	399	3779318279466647552	18532.11
3779320046937964544	demand	420	0.0	0.0	A00000655	A00000654	399	3779318279466647552	18532.11
3779320046937964545	demand	421	0.0	0.0	A00000656	A00000654	399	3779318279466647552	18532.11
3779320046937964546	demand	422	0.0	0.0	A00000657	A00000654	399	3779318279466647552	18532.11
3779320049760731136	demand	423	43.10154	43.10154	A00000658	A00000659	320	3779318278917193728	18532.11
3779320049764925440	demand	424	0.0	0.0	A00000660	A00000659	320	3779318278917193728	18532.11
3779320051597836288	demand	425	24.67915	24.67915	A00000661	A00000662	405	3779318279504396288	18532.11
3779320053594324992	demand	426	0.0	0.0	A00000663	A00000664	419	3779318279600865280	18532.11
3779320055439818752	demand	427	66.80068	66.80068	A00000665	A00000666	409	3779318279529562112	18532.11
3779320059449573376	demand	428	105.4742	105.4742	A00000667	A00000668	333	3779318279009468416	18532.11
3779320061177626624	demand	429	13.19403	13.19403	A00000669	A00000670	371	3779318279273709568	16697.25
3779320063509659648	demand	430	18.15059	18.15059	A00000671	A00000672	372	3779318279277903872	16697.25
3779320065854275584	demand	431	25.68818	25.68818	A00000673	A00000674	379	3779318279328235520	16697.25
3779320065858469888	demand	432	0.0	0.0	A00000675	A00000674	379	3779318279328235520	16697.25
3779320068492492800	demand	433	0.166444	0.166444	A00000676	A00000677	380	3779318279336624128	16697.25
3779320070124077056	demand	434	11.10256	11.10256	A00000678	A00000679	381	3779318279340818432	16697.25
3779320070124077057	demand	435	0.0	0.0	A00000680	A00000679	381	3779318279340818432	16697.25
3779320073051701248	demand	436	21.73255	21.73255	A00000681	A00000682	382	3779318279349207040	16697.25
3779320073055895552	demand	437	0.0	0.0	A00000683	A00000682	382	3779318279349207040	16697.25
3779320075366957056	demand	438	7.994717999999999	7.994717999999999	A00000684	A00000685	386	3779318279374372864	16697.25
3779320078428798976	demand	439	0.0	0.0	A00000686	A00000687	387	3779318279382761472	16697.25
3779320078428798977	demand	440	0.0	0.0	A00000684	A00000687	387	3779318279382761472	16697.25
3779320081259954176	demand	441	4.716732	4.716732	A00000688	A00000689	460	3779318279881883648	16697.25
3779320081264148480	demand	442	0.0	0.0	A00000690	A00000689	460	3779318279881883648	16697.25
3779320083893977088	demand	443	19.28379	19.28379	A00000691	A00000692	459	3779318279873495040	16697.25
3779320083898171392	demand	444	0.0	0.0	A00000693	A00000692	459	3779318279873495040	16697.25
3779320086255370240	demand	445	33.253809999999994	33.253809999999994	A00000694	A00000695	458	3779318279865106432	16697.25
3779320086255370241	demand	446	0.0	0.0	A00000696	A00000695	458	3779318279865106432	16697.25
3779320258607710208	demand	571	7.961303	7.961303	A00000893	A00000894	295	3779318278749421568	16880.73
3779320260298014720	demand	572	44.07123	44.07123	A00000895	A00000896	297	3779318278762004480	16880.73
3779320262101565440	demand	573	30.959979999999998	30.959979999999998	A00000897	A00000898	301	3779318278787170304	16880.73
3779320264009973760	demand	574	38.87102	38.87102	A00000899	A00000900	291	3779318278720061440	16880.73
3779320265876439040	demand	575	44.74572	44.74572	A00000901	A00000902	292	3779318278728450048	16880.73
3779320265876439041	demand	576	0.0	0.0	A00000903	A00000902	292	3779318278728450048	16880.73
3779320267533189120	demand	577	11.096160000000001	11.096160000000001	A00000904	A00000905	290	3779318278715867136	16880.73
3779320319806799872	demand	611	55.209030000000006	55.209030000000006	A00000960	A00000961	300	3779318278778781696	16880.73
3779320321413218304	demand	612	130.1989	130.1989	A00000962	A00000963	299	3779318278774587392	16880.73
3779320321413218305	demand	613	0.0	0.0	A00000964	A00000963	299	3779318278774587392	16880.73
3779320399444049920	demand	659	299.9929	299.9929	A00001043	A00001044	393	3779318279428898816	18715.6
3779320399444049921	demand	660	0.0	0.0	A00001043	A00001044	393	3779318279428898816	18715.6
3779320401692196864	demand	661	755.4296	755.4296	A00001045	A00001046	411	3779318279546339328	18715.6
3779320401692196865	demand	662	0.0	0.0	A00001047	A00001046	411	3779318279546339328	18715.6
3779320404863090688	demand	663	13.244520000000001	13.244520000000001	A00001048	A00001049	507	3779318280217427968	14036.7
3779320404871479296	demand	664	3.3142150000000004	3.3142150000000004	A00001050	A00001049	507	3779318280217427968	14587.16
3779320407731994624	demand	665	158.9342	158.9342	A00001051	A00001052	488	3779318280070627328	14036.7
3779320407731994625	demand	666	0.0	0.0	A00001053	A00001052	488	3779318280070627328	14036.7
3779320409795592192	demand	667	0.0	0.0	A00001054	A00001055	490	3779318280087404544	14036.7
3779320411381039104	demand	668	0.0	0.0	A00001056	A00001057	528	3779318280364228608	14036.7
3779320412849045504	demand	669	0.0	0.0	A00001058	A00001059	532	3779318280389394432	14036.7
3779320415394988032	demand	670	0.0	0.0	A00001060	A00001061	516	3779318280280342528	14036.7
